x0-mean,x0-std,x0-10th,x0-25th,x0-50th,x0-75th,x0-90th,x0-iqr,x0-amp,x0-skew,x0-kurt,x0-rms,y0-mean,y0-std,y0-10th,y0-25th,y0-50th,y0-75th,y0-90th,y0-iqr,y0-amp,y0-skew,y0-kurt,y0-rms,z0-mean,z0-std,z0-10th,z0-25th,z0-50th,z0-75th,z0-90th,z0-iqr,z0-amp,z0-skew,z0-kurt,z0-rms,x1-mean,x1-std,x1-10th,x1-25th,x1-50th,x1-75th,x1-90th,x1-iqr,x1-amp,x1-skew,x1-kurt,x1-rms,y1-mean,y1-std,y1-10th,y1-25th,y1-50th,y1-75th,y1-90th,y1-iqr,y1-amp,y1-skew,y1-kurt,y1-rms,z1-mean,z1-std,z1-10th,z1-25th,z1-50th,z1-75th,z1-90th,z1-iqr,z1-amp,z1-skew,z1-kurt,z1-rms,x2-mean,x2-std,x2-10th,x2-25th,x2-50th,x2-75th,x2-90th,x2-iqr,x2-amp,x2-skew,x2-kurt,x2-rms,y2-mean,y2-std,y2-10th,y2-25th,y2-50th,y2-75th,y2-90th,y2-iqr,y2-amp,y2-skew,y2-kurt,y2-rms,z2-mean,z2-std,z2-10th,z2-25th,z2-50th,z2-75th,z2-90th,z2-iqr,z2-amp,z2-skew,z2-kurt,z2-rms,type
-0.6996864,1.609970521997965,-2.642976,-2.4323040000000002,-0.153216,0.6320159999999999,0.8350272,3.0643200000000004,4.826304,-0.3343303865535643,-1.4251800830887853,1.7055104225032458,0.9317909333333333,1.4394602861520933,-0.5285951999999998,0.114912,0.612864,1.589616,3.1945535999999994,1.474704,4.5198719999999994,0.7959859236675632,-0.4792987871942933,1.6739605325367342,5.9788928,6.528687004273492,0.13572480000000003,0.57456,4.864608,8.311968,15.367564799999995,7.737408,20.339423999999998,1.0309965590394352,0.14159236489015647,8.690761158476096,2.3315327999999997,10.698292418370881,-12.456460799999999,-4.845456,7.354368,10.840032,12.2621056,15.685488000000001,31.570464,-0.7243131168290395,-0.7702135507467522,10.595247762803044,-4.458231466666667,11.230338474489015,-19.136678399999997,-14.670432,-4.673088,5.55408,7.530566399999999,20.224512,34.861952,0.02175315449220163,-1.0857370042802819,11.729803774084452,-1.9980074666666667,2.2305036395012374,-4.6194624,-3.332448,-2.834496,-0.28728000000000004,0.7430975999999998,3.045168,7.162848,0.492864374336388,-0.929911821458838,2.938622788024259,-8.424695466666666,5.4663752290024075,-14.427456,-12.29968,-10.188864,-2.7080159999999998,-1.4156096000000002,9.591664000000002,16.271008,0.012678561145608242,-1.2825586950457972,9.943071355171982,5.9447808,7.131971457407384,1.034208,4.079376,6.281856,7.162848,14.210783999999997,3.0834720000000004,30.528288,-0.31535188750375603,1.5418083876114395,9.100243650842762,-1.6930368,3.975404798897541,-7.339046399999999,-4.098528,-1.570464,1.570464,2.3518655999999996,5.668992,12.142368,-0.7053287999369495,-0.5475080479485848,4.197216621394706,run
-0.29877119999999996,1.1359297372749777,-1.2946752,-1.05336,-0.421344,0.536256,1.1108159999999998,1.589616,4.098528,0.240496561730677,-0.7936855620270165,1.137355781380655,0.6568213333333334,1.7434005543286728,-0.7967232,-0.38304,0.251744,1.208624,3.020524799999999,1.591664,6.259936,1.2811298047402242,0.807985011967526,1.8078246754685774,8.422592,7.307009770101036,-0.18385919999999994,2.1450240000000003,8.36256,14.229935999999999,18.38592,12.084912,20.339423999999998,0.20457824038377054,-1.3790658027276066,10.989674926650888,-3.6575744,8.676344024748909,-15.8501952,-5.592384,-3.949408,0.19152000000000013,7.499923199999998,5.783904,30.451679999999996,-0.19901170434234342,-0.294267277165563,9.145392268875716,-3.4488362666666665,11.027229715717306,-18.048844799999998,-13.157423999999999,-2.221632,4.864608,7.881235199999999,18.022032,35.546111999999994,-0.03021498067319102,-1.0990079119745777,11.197661085419913,-1.2129599999999998,2.580972890427174,-3.7308095999999997,-2.604672,-1.685376,-0.17236800000000002,2.168006399999999,2.432304,9.461088,1.0610819663868656,0.494897373353663,2.7728321776321048,-7.4718336,6.093760205120138,-15.988089599999999,-11.752464,-5.856416,-3.0834719999999995,-0.651168,8.668992,18.800288000000002,-0.5939011045667517,-0.5761490018923343,9.512445350929893,1.2410495999999998,11.49368766672935,-9.1469952,-8.733312,-2.834496,6.358464,19.53504,15.091776,28.957824,0.5571966721618358,-1.1829858938626698,11.173095805458969,0.9090815999999999,5.464992082126232,-6.588288,-2.757888,2.796192,6.779808,6.779808,9.537696,13.368096000000001,-0.1679884840508151,-1.5902407377326209,5.357377335598157,run
-0.4065685333333333,1.424500477442926,-2.2522751999999997,-0.517104,0.034208,0.134064,0.9269567999999999,0.651168,5.094431999999999,-1.606611060180534,1.674414269912802,1.4349980749753408,1.4848298666666666,2.1575584854514824,-0.4366656,-0.268128,1.225728,2.719584,4.2670656,2.9877119999999997,7.358464000000001,0.6607603051158436,-0.5380496422503023,2.559187587864451,11.424068266666666,6.573782110950823,1.3789440000000002,9.844128,10.15056,17.734752,18.7010304,7.890624000000001,19.956384,-0.4710031774203369,-0.83039515526331,13.070691371189982,-3.2291968000000004,8.843698216840826,-11.376288,-10.774272,-4.098528,0.842688,9.614303999999995,11.61696,28.115136,0.7176425618810832,-0.4434369219738046,9.133709190701968,-7.290062933333333,8.761365484144054,-16.5424128,-12.793536,-9.941216,-4.406288,7.162847999999999,8.387248,27.425663999999998,0.6114924037787369,-0.6854854563830299,11.170904516149442,-1.4606592,3.5247371682316397,-6.1133184,-5.285952,-1.110816,0.76608,2.949408,6.052032,9.729216,-0.26622755070340676,-1.3346318843721592,3.70527272005503,-13.49072,5.835353561390432,-19.415167999999998,-18.654048,-15.23392,-7.967232,-5.079110400000002,10.686816,16.202592,0.6303874819528346,-1.0500434652566877,14.621244380207061,2.6285546666666666,6.490847022274924,-3.868704,-2.834496,5.131296,6.396768,10.809388799999997,9.231264,20.530944,0.2995649183633462,-1.038555926608068,6.799386371660706,-7.850858666666667,6.209313037938631,-16.892064,-12.314736,-5.707296,-5.477472,-1.9381824000000003,6.837264,19.688256000000003,-0.39400970708191274,-0.8315606509868907,9.880343059844403,run
-0.6233514666666666,0.5538849033980495,-1.378944,-1.091664,-0.421344,-0.421344,0.114912,0.67032,1.5362559999999998,-0.24260478202240537,-1.140648023308583,0.8215247844467424,0.7652608,0.9013569202184004,-0.18385919999999994,0.072512,0.229824,1.227776,2.145024,1.155264,2.451456,0.41708522327187897,-1.2795432928518575,1.1592693545795127,7.478225066666666,6.239418741934304,0.0,3.34208,4.251744,10.34208,17.121888,6.999999999999999,17.121888,0.3919316485830703,-1.156429698464845,9.605146535535484,-0.5862208,3.8543848497891187,0.10672,0.10672,0.10672,0.10672,1.3067199999999994,0.0,16.394112,-3.2653565654273042,9.256711874285449,3.7695515062958878,-14.829847466666665,0.9590089140463013,-15.053472,-15.053472,-15.053472,-15.053472,-15.053472,0.0,4.0,3.427055073444009,9.882010793158901,14.85876040507211,-1.4249088,0.8088274982625158,-2.987712,-1.034208,-1.034208,-1.034208,-1.034208,0.0,1.9535040000000001,-1.5000000000000002,0.25000000000000044,1.6251010887941713,-6.207801600000001,3.653207633370762,-9.690912,-9.690912,-5.017824,-3.16008,-1.302336,6.530832000000001,8.388576,0.27768124586385556,-1.5586394785117859,7.140938195828781,5.6078016,4.24536409524495,4.2495744,4.777760000000001,5.209344,7.814016,10.418688,3.036255999999999,17.198496,-1.4133400793944768,3.054782357007068,6.947590517539961,-2.6823722666666665,1.8511559036354812,-5.209344,-4.63888,-2.068416,-2.068416,-0.229824,2.5704640000000003,4.97952,-0.2502412812070002,-1.1997552726620417,3.223886982806521,run
0.1251264,1.7840001230062736,-0.995904,-0.880992,-0.421344,0.21067199999999997,2.9953727999999993,1.091664,6.12864,1.4435157999762627,0.9960371862226651,1.7280439690406026,0.9805824,2.037138700949124,-1.0648512,-0.153216,0.19152,2.336544,4.0054912,2.48976,6.51168,0.7076606388685212,-0.7782323052627866,2.1988209698913943,7.024584533333333,7.236727945421564,0.07169280000000003,1.027456,3.307872,12.058176,17.904307199999998,11.030719999999999,19.649952,0.6317419484491952,-1.1093348273192938,9.910785562452734,-3.592,11.502962947821848,-15.474816,-14.689584,0.10672,8.024688,10.931961599999998,22.714272,27.540576,0.15414144456861456,-1.6874509290108162,11.679015803583997,-10.2299136,6.724246334867497,-16.355808,-15.553472,-14.273664,-7.679232,0.644192,7.8742399999999995,18.079488,0.739346071333453,-0.9121687605424542,12.118261224998905,-1.1414592000000001,1.5849579753348668,-3.4780032,-1.493856,-1.034208,-1.034208,1.2104063999999999,0.45964800000000006,5.209344,-0.0669022309572757,-0.38785756451802733,1.909855518951735,-10.625898666666666,4.794010601124143,-17.8343424,-12.946752,-8.771616,-7.718256,-6.657235200000001,5.228496,17.006975999999998,-0.5083690391478356,-0.49337761568428684,11.59138002749082,0.8350271999999999,9.098138255615684,-10.763424,-4.59648,1.034208,5.017824,11.87424,9.614304,30.949632,0.38960879961511485,-0.6088140017490327,8.829211865269606,-1.2323925333333334,4.813497077336925,-5.4544896,-5.036976,-1.72368,2.259216,4.328352,7.296192,17.696448,0.5096953467365809,-0.515114553882118,4.8108102431411135,run
0.3971733333333333,1.7819881760984462,-1.1337983999999999,-0.45964799999999995,0.038304,0.880992,3.0495295999999996,1.34064,6.818111999999999,0.0722860729239305,-0.012828048660821434,1.7667851385540536,0.5913429333333333,2.756644530268106,-1.3636224,-1.0725120000000001,-0.497952,0.536256,3.6542015999999995,1.608768,10.303776,1.9375312413873405,3.0582752920648124,2.7280340161570322,7.600155733333334,7.350457608091849,0.5745600000000001,1.593104,4.136832,12.54456,18.9374976,10.951456,20.380384000000003,0.6078157590608415,-1.1347801999810958,10.40142517876202,-7.559925333333333,5.732409112315229,-8.656704,-8.656704,-8.656704,-8.656704,-6.021344000000001,0.0,28.191744,2.2732388088114033,6.380139098347426,9.371354455349529,1.6955904,8.836828110799393,-11.7823104,4.711392,4.711392,4.711392,4.711392,0.0,35.124767999999996,-1.2325347514905143,0.9260676804568044,8.703941011235404,-2.7370752,3.9489590677255553,-3.463744,-3.463744,-3.463744,0.536256,0.536256,4.0,17.0,-1.85555210321064,4.190674938422775,4.695342357534269,-5.5638293333333335,9.951798852770478,-13.8507264,-12.142368000000001,-8.928928,0.5554079999999999,4.392428799999999,12.697776000000001,38.07008,1.0511622566493715,0.6248115853084419,11.108192647594116,7.255227733333333,8.731798380683847,-2.612332799999999,3.3549759999999997,6.435072,13.253184000000001,19.53504,9.898208,28.727999999999998,0.01947070678160551,-0.6845646804652801,11.12653040676718,-0.6825344000000001,5.997026770625553,-7.890624,-3.366656,-1.761984,2.07528,7.9825536,5.441936,20.607552,0.132504028211953,-0.6773939937918199,5.833743334167431,run
0.6741504,2.0342788331923427,-1.6623936,-0.938448,0.497952,2.68128,3.3937344,3.6197280000000003,5.783904,0.3591381859072759,-1.3402531815409764,2.077711026165477,0.868224,1.3654769052429996,-0.6435072,-0.134064,0.459648,2.374848,2.528064,2.508912,3.945312,0.4611626802936194,-1.3019948228603355,1.5792524437249416,7.772789333333334,6.835229091149079,0.2834496,1.6853760000000002,8.421344,11.031552,18.041184,9.346176,19.573344,0.4732260375251338,-1.0601701108788617,10.199113701704922,-6.2103551999999995,7.365913787005221,-14.9921856,-11.989152,-5.822208,-3.8304,3.225196799999998,8.158752,25.548768,0.5912886017230979,-0.20282851364487664,9.445003188631246,-5.899938133333333,11.646837696153565,-19.53504,-14.593824,-9.920736,6.46496,7.5229056,21.058784,35.124767999999996,0.42938996234178917,-1.1598035834427345,12.704914131009895,-0.27524266666666675,3.306482939842071,-4.941216,-2.10672,0.689472,2.29752,2.987712,4.40424,11.302336,-0.6639578852243798,-0.545238150672227,3.206202217825528,-10.1788416,6.120391464379531,-18.6463872,-15.053472,-10.073952,-3.849552,-3.295584,11.20392,16.662239999999997,-0.20649513049922696,-1.3725217946321648,11.771606880540583,4.338647466666667,10.566728580236564,-8.1281088,-2.336544,1.685376,12.410496,19.0452352,14.74704,31.6008,0.1313836345017064,-1.008822466504082,11.092154789272257,-1.2787114666666668,8.360894888570428,-8.1281088,-5.822208,-3.693568,3.205248,7.3467072,9.027456,34.435296,0.9058677674925444,0.7709101847517212,8.177980320971253,run
0.10524373333333331,2.3997390129749965,-1.8249087999999998,-0.919296,0.094432,1.608768,3.0084799999999996,2.528064,9.499392,-0.5604511145872312,0.5391284917854038,2.3207557142248296,1.8232704,2.500462118717738,0.08426880000000007,0.49795199999999995,0.727776,3.389904,5.324256,2.891952,9.231264,0.590006863390051,-0.4573533910422194,3.026516981314065,7.0504896,8.649127856450175,-0.306432,0.114912,1.876896,16.355808,19.5043968,16.240896,20.147903999999997,0.6100063865762423,-1.4186494013967788,10.932961878273534,9.805824,0.0,9.805824,9.805824,9.805824,9.805824,9.805824,0.0,0.0,0.0,-3.0,9.805824,-8.248128,4.582474663078891,-14.325695999999997,-6.51168,-6.51168,-6.51168,-6.51168,0.0,13.023359999999998,-2.157277486520025,2.6538461538461604,9.361129807505073,0.8713386666666666,0.7037315505489968,0.604672,0.604672,0.604672,0.604672,1.8046719999999992,0.0,2.0,2.1572774865200226,2.653846153846147,1.1051937813119772,-7.414112,6.731688129104022,-15.505459199999999,-11.969999999999999,-4.53504,-3.964464,-3.3324480000000003,8.005536,27.195839999999997,0.1697769370836289,0.11927223980373869,9.862233020208759,3.6335146666666667,9.516836883668878,-7.7630912,-3.370752,5.630688,9.614304,16.0570368,12.985056,31.6008,0.05151199107671791,-0.9403647654446581,9.886081165889317,-0.8707776,5.830508483170777,-5.975424,-5.668992,-2.29824,3.485664,7.706764799999999,9.154656,17.466624,0.6709359038036907,-0.9804922337494144,5.6997158574938105,run
3.5086464,3.2790870397875076,-0.22216319999999992,0.9576,1.876896,6.856416,6.856416,5.898816,9.116352,0.2239840270792401,-1.604193520789636,4.727175046519348,0.587328,1.499993545714114,-1.0188864,-0.651168,0.651168,1.072512,2.8268351999999997,1.7236799999999999,4.673088,0.6032644945171411,-0.5305917345778561,1.5636291464482233,13.3834176,6.789434648808616,5.213728,7.27776,19.17104,19.53504,19.53504,12.257279999999998,14.440607999999997,-0.17103471981124607,-1.9194560256044275,14.904334760388888,9.805824,0.0,9.805824,9.805824,9.805824,9.805824,9.805824,0.0,0.0,0.0,-3.0,9.805824,-6.51168,0.0,-6.51168,-6.51168,-6.51168,-6.51168,-6.51168,0.0,0.0,-1.0,-2.0,6.511680000000001,0.604672,0.0,0.604672,0.604672,0.604672,0.604672,0.604672,0.0,0.0,-1.0,-2.0,0.604672,-12.976561066666667,4.86456606130013,-16.83184,-16.777152,-12.83184,-11.6608,-6.825196800000002,5.116352000000001,17.964575999999997,1.0223518611302094,0.4833053503450411,13.80136007370404,3.4228053333333333,9.585450564723383,-4.673088,-4.673088,-4.481568,11.779088,16.969158399999998,16.452176,23.530944,0.49699296860125175,-1.4104890843802416,9.8727436937966,-1.5219456,3.633446182931901,-4.221100799999999,-1.876896,-1.876896,-1.761984,1.547481599999998,0.1149119999999999,16.547328,0.9693308050717276,2.18487951851479,3.825979721501095,run
0.26046719999999995,1.6639865252992885,-1.72368,-0.804384,-0.038304,1.589616,2.0607552,2.394,5.93712,0.4852026333681511,-0.4589037786165351,1.6285282440171553,1.8763498666666667,2.7049572333586207,-1.0902912,0.28728,0.953504,4.098528,4.941216,3.811248,9.461088,0.5366247213641762,-0.6577982273176199,3.2170943744553924,12.4896576,8.397085349822186,0.16087680000000007,4.730544,17.198496,19.53504,19.53504,14.804495999999999,19.611648,-0.576556670202494,-1.4514422651017342,14.893013569432132,7.7731584,7.150466286708189,8.924832,9.365328,9.805824,9.805824,9.805824,0.44049599999999955,27.847008000000002,-3.459224326585759,10.005611357140388,10.399160947933138,-8.9656896,5.50064009937229,-19.53504,-6.51168,-6.51168,-6.51168,-6.51168,0.0,15.283295999999998,-1.4547980988403941,0.20428368639317895,10.422259611340642,0.6420608,0.30261783399509967,0.4487104,0.604672,0.604672,0.604672,0.604672,0.0,1.34064,2.8878983232929705,7.955173257697469,0.7054888050978555,-9.102299733333334,4.399234956598046,-14.1480576,-11.242224,-8.465184,-6.166944,-4.7956608,5.07528,17.2368,-0.5278863827669263,0.0015506623394463404,10.045641381144891,-1.2155136,9.61704469621507,-11.797632,-10.208016,1.455552,5.688144,7.951910399999999,15.896160000000002,31.830624,0.4606657460098633,-0.6621092526011938,9.370121953396167,-3.8714346666666666,6.887396539171145,-9.217536,-8.273664,-3.523968,-0.4404960000000001,4.427942399999998,7.833168,27.923616,-0.2461901565645727,0.3431932302996161,7.698170046199464,run
